meal_id,actual_id,recipes,ingredients,methods,image,average_rating
730,5d72738e422d438f3fea975d,"bánh xèo thịt vịt,sữa ca cao",||,||,,3.09
731,5d72738f422d438f3fea9762,"cá sapa chiên dầu mè,cà tím nướng mỡ hành,canh nấm rơm nấu mướp,chuối cau",||||,||||,,2.86
732,5d72738f422d438f3fea9767,"cá trê chiên mắm gừng,ngọn bí xào tỏi,canh riêu cá điêu hồng,chè sương sáo",||||,||||,,3.49
733,5d727391422d438f3fea9777,"cánh gà chiên nướng,gỏi khô cá sặt dưa leo,canh khoai lang cải con,chè đậu ngự",||||,||||,,3.02
734,5d727390422d438f3fea976c,"pizza hải sản,cà phê sữa",||,||,,1.89
735,5d72738e422d438f3fea975e,"bắp bò hấp hành,rau cải xanh xào,canh nấm tràm thịt băm,dâu giằm đá",||||,||||,,3.0
736,5d727390422d438f3fea9775,"bánh hỏi heo quay,sữa đậu xanh",||,||,,3.0
737,5d72738f422d438f3fea976a,"lẩu thái,sinh tố cà chua",||,||,,2.22
738,5d727390422d438f3fea9772,"phở gà,nước ép cà rốt",||,||,,3.4
739,5d727391422d438f3fea977f,"thịt ba rọi kho trứng,dưa giá,canh khoai mỡ nấu tôm,dưa hấu",||||,||||,,3.04
740,5d72738e422d438f3fea9760,"cháo gà,nước trà atiso",||,||,,2.5
741,5d727390422d438f3fea9770,"dưa gang giằm,cải xoong xào ba rọi,canh cải chua nấu chả cả,chè sấu",||||,||||,,2.54
742,5d727390422d438f3fea9771,"đà điểu xào thiên lý,cải ngồng xào nấm,canh nghêu đậu phụ,bánh chuối nướng",||||,||||,,3.0
743,5d727390422d438f3fea976b,"chào gà,gỏi gà bắp cải,nho ướp lạnh",|||,|||,,2.99
744,5d727391422d438f3fea9780,"gà hầm cam mỹ bánh mì,chè đậu xanh phổ tai",||,||,,3.0
745,5d727392422d438f3fea9785,"bồ câu hầm hạt sen,gỏi măng cụt,canh rau ngót nấu bò,nước ép sơ ri",||||,||||,,3.24
746,5d72738c422d438f3fea974c,"gà kho gừng,gỏi sầu đâu,canh gà lá giang,mận ướp lạnh",||||,||||,,2.98
747,5d72738c422d438f3fea974d,"tôm rim ba rọi,cải thìa xào tỏi,canh tôm bí xanh,sinh tố cà chua",||||,||||,,3.0
748,5d72738c422d438f3fea974e,"hủ tiếu nam vang,sinh tố chuối",||,||,,3.23
749,5d72738d422d438f3fea9753,"ếch chiên giòn,canh rau ngót nấu thịt bò,cải xanh luộc,sinh tố đu đủ",||||,||||,,2.99
750,5d72738e422d438f3fea9759,"mực dồn thịt xốt cam,rau củ luộc chấm tương hạt kho sả,canh tôm bông cải,nước ép nho",||||,||||,,3.06
751,5d72738e422d438f3fea975f,"mực dồn thịt chiên,bắp cải trắng luộc,canh bí đỏ nấu sườn,nước ép nho",||||,||||,,2.96
752,5d72738f422d438f3fea9763,"bún mọc,nước ép lê",||,||,,3.0
753,5d727391422d438f3fea9778,"miến vịt,nước sâm",||,||,,4.19
754,5d727391422d438f3fea977b,"hủ tiếu xào,nước xá xị",||,||,,2.25
755,5d727392422d438f3fea9783,"gà kho tiêu xanh,đậu hũ rim hành lá rau muống luộc,canh sườn nấu củ sen,trái cây giằm",||||,||||,,3.12
756,5d72738d422d438f3fea9757,"mì lạnh trộn bò,sữa chua",||,||,,2.45
757,5d72738e422d438f3fea975b,"gà kho sả nghệ,rau càng cua trộn thịt bò,canh khổ qua nấu tôm khô,sinh tố cà rốt",||||,||||,,2.81
758,5d72738f422d438f3fea9769,"bánh cuốn,nước bưởi",||,||,,3.01
759,5d727391422d438f3fea977c,"bồ câu nướng muối ớt,mướp xào nấm rơm,canh cua rau đay,chuối cau tươi",||||,||||,,3.1
760,5d727392422d438f3fea9786,"sườn đà điểu nướng mật ong,bò trộn rau càng cua,canh đậu phụ nấu hẹ,nước dừa xiêm",||||,||||,,3.36
761,5d72738d422d438f3fea9752,"thịt cua xao chua ngọt,bông bí xào ba rọi,canh giò heo nấu rau củ,sinh tố mít",||||,||||,,2.71
762,5d727391422d438f3fea977e,"cháo gà ác hạt sen,nước ép táo",||,||,,3.0
763,5d727392422d438f3fea9787,"bánh đa cua,sữa ca cao",||,||,,3.0
764,5d72738d422d438f3fea9755,"cá điêu hồng kho tương,mướp xào lòng gà,canh khổ qua cá thác lácnước ép táo",|||,|||,,3.0
765,5d727390422d438f3fea976e,"vịt khìa,đậu phụ chiên sả,canh tôm bông cải,lê ướp lạnh",||||,||||,,2.84
766,5d727390422d438f3fea9776,"cá bống kho tiêu,rau muống xào chao,canh khoai mỡ nấu tôm,bánh xu trà xanh",||||,||||,,3.09
767,5d72738e422d438f3fea975c,"cá nục hấp hành,nộm chuối chay,canh rau đắng nấu tôm,sữa chua",||||,||||,,3.0
768,5d72738e422d438f3fea9761,"tôm trộm ba khía,rau muống chẻ trộn tôm,canh bí xanh nấu sườn,chôm chôm ướp lạnh",||||,||||,,5.0
769,5d72738f422d438f3fea9764,"sườn non chua ngọt,gỏi gà rau má,canh tôm khoai môn,dưa hấu ướp lạnh",||||,||||,,3.21
770,5d727390422d438f3fea976f,"bánh mì cá,sữa tươi",||,||,,3.07
771,5d72738c422d438f3fea9749,"cá lóc kho nghệ,đọt lanh luộc,canh cua rau đay,chè đậu đỏ",||||,||||,,1.7
772,5d72738c422d438f3fea974b,"bún sứa,nước ép lê",||,||,,3.01
773,5d727390422d438f3fea9773,"bao tử hầm tiêu,nộm hoa chuối,canh khoai môn nấu giò heo,lê ướp lạnh",||||,||||,,3.06
774,5d727391422d438f3fea9779,"cá cơm kho đậu tương,giá xào tim heo,canh giò heo nấu củ,sinh tố mãng cầu",||||,||||,,3.49
775,5d727393422d438f3fea9790,"đà điểu bít tết bánh mì,trà xanh",||,||,,2.9
776,5d727394422d438f3fea9797,"canh đậu ngự hầm xường non,thịt kho củ cải,đậu luộc, mắm đồng chưng gừng,chè hạt sen",||||,||||,,2.85
777,5d727395422d438f3fea97a6,"gỏi cóc trộn khô mực,bánh xèo ăn kèm rau sống,cơm rượu bắc",|||,|||,,3.41
778,5d727395422d438f3fea97a7,"hải sâm trộn cải thìa,lẩu tươi,kem dừa",|||,|||,,2.72
779,5d727397422d438f3fea97bb,"sườn kho chua ngọt,đậu hủ chiên sả,rau đay nấu cua,sinh tố dưa hấu",||||,||||,,2.69
780,5d727397422d438f3fea97c1,"gà xào sa tế,cải thìa xào tỏi,canh khổ qua cá thác lác,nho xanh",||||,||||,,3.56
781,5d727398422d438f3fea97ca,"cá trê chiên giòn mắm gừng,nấm bào ngư xào thịt heo,canh khoai tím nấu mướp,mít ướp lạnh",||||,||||,,3.1
782,5d727393422d438f3fea9794,"cá điêu hồng chiên xù,đậu que luộc,canh chua gà lá giang,nước ép nho",||||,||||,,3.03
783,5d727394422d438f3fea979b,"canh astiso nấu hải sản,cá sốt chanh dây,tôm xào hạnh nhân,chè đậu xanh",||||,||||,,3.09
784,5d727398422d438f3fea97c4,"heo giả cầy,bông cải luộc,canh rau đay nấu cua,rau câu trái cây",||||,||||,,3.0
785,5d727394422d438f3fea979e,"canh chua tôm bông so đũa miền nam,mực trứng kho tộ,hải sản xào rau củ,nước ép thơm",||||,||||,,2.78
786,5d727394422d438f3fea979f,"cháo trứng thịt nạc,sữa đậu nành",||,||,,3.0
787,5d727395422d438f3fea97a5,"bún bung,sinh tố bơ",||,||,,3.46
788,5d727396422d438f3fea97b6,"cá cơm kho tiêu,cải xào tỏi,khoai môn nấu giò,si rô bạc hà nha đam",||||,||||,,3.01
789,5d727397422d438f3fea97be,"lẩu bò,sinh tố sa-bô-chê,chè mủ trôm",|||,|||,,2.39
790,5d727398422d438f3fea97c6,"bún riêu,trà gừng",||,||,,2.21
791,5d727395422d438f3fea97aa,"salad trái cây,mì xào dòn,bánh flan",|||,|||,,3.9
792,5d727395422d438f3fea97ab,"bún gạo xào hải sản,nước ép táo",||,||,,2.1
793,5d727396422d438f3fea97ad,"gà hầm sả,rau muống luộc,canh khoai môn hầm giò,nho xanh",||||,||||,,3.26
794,5d727396422d438f3fea97b1,"hamburger bò,nước ép bưởi",||,||,,3.14
795,5d727398422d438f3fea97c7,"thịt kho trứng cút,dưa giá,canh cải mầm nấu tôm viên,sinh tố sa bô chê",||||,||||,,1.71
796,5d727392422d438f3fea9789,"thịt heo kho tiêu,hoa mướp xào thịt gà,canh chua cá lăng,nước ép cà chua",||||,||||,,3.35
797,5d727393422d438f3fea978e,"thịt bò xào cần,gân đà điểu tiềm rau củ,canh ngót cá khoai,sinh tố đu đủ",||||,||||,,3.21
798,5d727393422d438f3fea9795,"bồ câu rim sả ớt,cải chua xào chả cá,canh bắp cải cuộn thịt,sữa đậu nành",||||,||||,,2.9
799,5d727395422d438f3fea97a8,"miến xào cua,nước mơ ngâm",||,||,,2.29
800,5d727395422d438f3fea97ac,"cá trắm hấp cải xanh,nấm bào ngư xào mè,canh chuối già nấu mẻ,dưa hấu ướp lạnh",||||,||||,,3.05
801,5d727396422d438f3fea97b5,"ba rọi chiên nước mắm,xà lách trộn dầu giấm,bí đỏ nấu sườn heo,chuối cau",||||,||||,,3.0
802,5d727397422d438f3fea97bf,"cá lóc kho tộ,cà tím nướng mỡ hành,đậu phụ hẹ nấu thịt bằm,nước ép táo",||||,||||,,2.48
803,5d727399422d438f3fea97ce,"bò xào chua ngọt,đọt bí xào tỏi,canh cải xanh nấu gừng,nước ép táo xanh",||||,||||,,2.88
804,5d727393422d438f3fea978c,"nấm nướng giấy bạc,bắp cải luộc,canh khoai nấu sườn,chè táo xọn",||||,||||,,3.09
805,5d727394422d438f3fea9799,"miến gà,sữa đậu nành",||,||,,3.0
806,5d727394422d438f3fea97a0,"canh chua cá lóc,cá thu kho gừng,mực xào thơm,lipton sữa thạch",||||,||||,,3.0
807,5d727396422d438f3fea97b7,"bún gạo xào hải sản,cà phê sữa",||,||,,3.37
808,5d727397422d438f3fea97bd,"phá lấu bánh mì,mãng cầu giằm sữa",||,||,,3.0
809,5d727393422d438f3fea9793,"cơm chiên hải sản,cà chua ép",||,||,,2.7
810,5d727394422d438f3fea97a1,"canh tôm nõn cải dún,cánh gà chiên xốt tương java,xà lách cà chua,bánh khoai mì",||||,||||,,2.85
811,5d727392422d438f3fea978b,"vịt kho gừng,tim heo xào chua ngọt,canh gà lá giang,mận ướp lạnh",||||,||||,,2.98
812,5d727396422d438f3fea97b2,"đùi gà chiên tỏi ớt,dưa món,canh cá điêu hồng chua ngọt,sấu ngăm đường giằm đá",||||,||||,,3.27
813,5d727398422d438f3fea97c3,"cháo lòng,sữa ca cao nóng",||,||,,2.66
814,5d727399422d438f3fea97d1,"tôm xào sa tế,bò xào hành cần,canh chua hải sản,sữa chua",||||,||||,,2.37
815,5d727393422d438f3fea978f,"thịt heo quay,cà chua xào đậu phụ,canh cải xanh nấu bò,chè hạt sen",||||,||||,,2.93
816,5d727397422d438f3fea97b8,"tôm ghim tỏi và laghim,nấm bào ngư xào thịt heo,canh khổ hoa dồn thịt lợn,chè mủ trôm",||||,||||,,3.03
817,5d727397422d438f3fea97b9,"cá trê kho tương,rau bí xào tỏi,canh gà nấu lá giang,mứt thơm",||||,||||,,3.02
818,5d727392422d438f3fea9788,"cá cơm kho thịt miền nam,gỏi gà bắp cải,canh mồng tơi nấu cua,chè đậu xanh",||||,||||,,3.1
819,5d727394422d438f3fea97a2,"cơm tấm,nước rau má đậu xanh",||,||,,3.0
820,5d727395422d438f3fea97a3,"canh cá lóc nấu bầu,lươn nướng lá dứa,rau muống xào,chè khoai cao",||||,||||,,2.46
821,5d727398422d438f3fea97c8,"vịt kho chao,rau cải xanh luộc,canh riêu nấu ngao,na ướp lạnh",||||,||||,,2.75
822,5d727398422d438f3fea97cc,"súp hoành thánh hải sản,nước mía",||,||,,1.93
823,5d727399422d438f3fea97d0,"ba rọi chiên nước mắm,rau muống xào tỏi,canh súp,nước ép lê",||||,||||,,3.12
824,5d727394422d438f3fea9798,"canh cá thu nấu ngót,cá kho dưa hường,tôm nõn xào rau củ,nước ép chanh dây",||||,||||,,2.77
825,5d727398422d438f3fea97cb,"gỏi mắm,cải bó xôi xào tỏi,canh bông cải nấu thịt bằm,nước ép cà chua",||||,||||,,2.77
826,5d727399422d438f3fea97d2,"hủ tiếu nang vang,trà lipton",||,||,,2.83
827,5d727393422d438f3fea978d,"cháo cá kim châm,nước bí đao",||,||,,2.95
828,5d727393422d438f3fea9792,"cá rô kho tộ,rau lang luộc,canh bí đỏ thịt bằm,nước sâm lạnh",||||,||||,,2.71
829,5d727395422d438f3fea97a4,"canh giò heo nấu măng,thịt nạc kho tiêu,đọt bí xào tỏi,trái cây ướp lạnh",||||,||||,,2.63
830,5d727396422d438f3fea97b0,"khoai tây nhồi thịt heo chiên,hoa thiên lý trộn bò,bí đao xào tôm thịt,sữa chua",||||,||||,,2.4
831,5d727394422d438f3fea979c,"bún thang,nước mía",||,||,,3.19
832,5d727396422d438f3fea97ae,"spaghetti trộn trứng cá cay,sinh tố xoài",||,||,,2.6
833,5d727396422d438f3fea97af,"ếch rim sả ớt,xà lách trộn dầu giấm,canh chua cua nấu măng,sinh tố cà chua",||||,||||,,3.0
834,5d727397422d438f3fea97bc,"tép rang,bắp cải luộc,rau dền nấu thịt bò,nước ép cà rốt",||||,||||,,3.0
835,5d727398422d438f3fea97c5,"cá thu chiên xốt cà,nấm mỡ xốt thịt ham,canh khoai tím nấu tôm,sơ ri ướp lạnh",||||,||||,,2.85
836,5d727392422d438f3fea978a,"cháo bồ câu,trà lipton nóng",||,||,,2.95
837,5d727394422d438f3fea979d,"canh mướp nấu nấm rơm,bò rim ngũ vị,dưa khổ qua đèo,chè bắp",||||,||||,,2.97
838,5d727396422d438f3fea97b3,"cá chép kho riềng,cải ngọt luộc,bí ngô nấu sườn,nước ép nho",||||,||||,,3.06
839,5d727397422d438f3fea97c2,"cá chẻm muối sả chiên,rong chân vịt trộn gà,canh bí xanh nấu tôm,bánh flan ca cao",||||,||||,,2.52
840,5d727393422d438f3fea9796,"bánh đa cua,trà chanh",||,||,,3.0
841,5d727396422d438f3fea97b4,"cơm chiên bí đỏ,nước ép dưa hấu",||,||,,2.24
842,5d727397422d438f3fea97c0,"phở nghêu sa tế,sữa đậu phộng",||,||,,2.5
843,5d727398422d438f3fea97c9,"bánh cuốn nóng,cà phê sữa",||,||,,3.21
844,5d727399422d438f3fea97cd,"tôm rim thịt,cải chua trộn mắm gừng,canh chua cá ba sa,chè bà ba",||||,||||,,3.21
845,5d727399422d438f3fea97cf,"súp cua,ca cao sữa",||,||,,3.08
846,5d727393422d438f3fea9791,"thịt cua xào chua ngọt,giá xào tim heo,canh điêu hồng nấu ngót,sinh tố mít",||||,||||,,1.98
847,5d727394422d438f3fea979a,"canh tôm nõn nấu bí đao,tôm rang trứng muối,gỏi bắp bò cần tây,mít ướp lạnh",||||,||||,,3.12
848,5d727395422d438f3fea97a9,"súp cua bắp non,bún bò giò heo,chè hoa cúc táo đỏ",|||,|||,,2.56
849,5d727397422d438f3fea97ba,"súp tương miso trứng nấm,sinh tố cà chua",||,||,,3.0
850,5d72739b422d438f3fea97ea,"bánh mì jambon,trà lipton nóng",||,||,,3.05
851,5d727399422d438f3fea97d4,"cá kèo kho rau răm,bắp cải luộc,canh rau má nấu thịt bò,chuối cau",||||,||||,,3.44
852,5d72739b422d438f3fea97e2,"ốc dừa xào bơ,bông cải xào tôm,canh mướp nấu nấm,táo xanh",||||,||||,,1.96
853,5d72739c422d438f3fea97ef,"cá nục hấp hành,sò huyết rang me,canh cải xanh cuộn thịt,lê chưng mật ong",||||,||||,,3.0
854,5d72739d422d438f3fea97f8,"cá nục kho me,cá lóc cuộn nấm nướng sốt chanh,canh gà lá giang,dâu tươi giằm",||||,||||,,3.26
855,5d72739e422d438f3fea9808,"bánh đa cua,nước cam",||,||,,1.94
856,5d72739c422d438f3fea97f0,"mì xào bò,sữa tươi",||,||,,3.09
857,5d72739d422d438f3fea9803,"mắm thái trộn thịt ba chỉ,canh khoai mỡ nấu tôm khô,bông cải sauce tôm,bánh khoai mì",||||,||||,,3.0
858,5d72739e422d438f3fea9809,"gỏi khô bò,canh cải chua hải sản,rau dền luộc,bánh su nhân trà xanh",||||,||||,,3.0
859,5d72739e422d438f3fea980f,"cá bông lau kho,canh bầu tôm nõn,mướp xào nấm,chè bo bo nấu phổ tai",||||,||||,,2.97
860,5d72739f422d438f3fea9812,"nộm gân bò trộn cần tây,chả cá lã vọng, ăn kèm bún, thì là, hành tước sợi",||,||,,3.02
861,5d72739b422d438f3fea97e5,"cá lóc kho tiêu,gỏi sứa,canh khoai mỡ nấu tôm,chè hạt sen táo tàu",||||,||||,,2.94
862,5d72739a422d438f3fea97d8,"cháo gà,sữa đậu nành",||,||,,2.45
863,5d72739c422d438f3fea97ee,"cá thác lác chiên xù,gan heo xốt tỏi,canh cua rau đay,nước ép cà chua",||||,||||,,3.1
864,5d72739c422d438f3fea97f1,"cá kèo kho rau răm,thanh cua xào chua ngọt,canh tôm nấu đậu phụ,rau câu dừa",||||,||||,,3.0
865,5d72739c422d438f3fea97f3,"cháo mực,nước ép mận",||,||,,3.26
866,5d72739d422d438f3fea97fa,"gân hầm xốt xo,phèo non cải chua,canh chua cá lóc,sinh tố mãng cầu",||||,||||,,3.0
867,5d72739f422d438f3fea9811,"phở gà,sinh tố mãng cầu",||,||,,2.8
868,5d72739a422d438f3fea97dc,"giá hẹ xào tim heo,canh hến nấu thì là,cà tím nướng mỡ hành,đu đủ ướp lạnh",||||,||||,,2.31
869,5d72739d422d438f3fea9802,"bánh mì cá hộp,sữa đậu nành",||,||,,3.3
870,5d72739e422d438f3fea980b,"cháo trắng cá cơm kho,nước sprite",||,||,,3.0
871,5d72739e422d438f3fea980c,"cá thu chiên xốt tiêu,canh cá thu nấu ngót,bó xôi xào tỏi,chè xoài trân châu",||||,||||,,2.97
872,5d72739a422d438f3fea97e1,"bún gạo xào tôm,cocacola",||,||,,3.31
873,5d72739d422d438f3fea9801,"thịt kho nghệ,canh bông cải nấu thịt băm,cải ngọt xào tỏi,dưa hấu ướp lạnh",||||,||||,,3.21
874,5d72739b422d438f3fea97e7,"bánh canh ghẹ,cà phê đá",||,||,,3.03
875,5d72739a422d438f3fea97d7,"cua rang me,bông hành xào tôm thẻ,canh cá thác lác nấu cải thìa,chè hạt sen",||||,||||,,2.59
876,5d727399422d438f3fea97d3,"lẩu cá thu,dưa hấu ướp lạnh",||,||,,2.0
877,5d72739a422d438f3fea97da,"ba rọi kho cà tím,cải xoong xào bò,canh khoai môn nấu sườn,thạch dừa",||||,||||,,2.94
878,5d72739b422d438f3fea97eb,"thịt heo nướng tiêu,salad nga,canh cá điêu hồng nấu ngót,bánh su jambon",||||,||||,,2.61
879,5d72739c422d438f3fea97f4,"vịt nướng xốt me,cật heo chấy tỏi,canh rau má nấu thịt,bánh flan",||||,||||,,3.78
880,5d72739d422d438f3fea97ff,"bún cá,nước chanh dây",||,||,,2.84
881,5d72739e422d438f3fea9804,"chả cá thác lác chiên,canh khổ qua dồn thịt,đọt su su luộc,sinh tố xoài",||||,||||,,2.93
882,5d72739a422d438f3fea97dd,"ba rọi kho tiêu,mướp xào lòng gà,canh bí xanh nấu tôm nõn,chè đậu ngự",||||,||||,,3.0
883,5d72739b422d438f3fea97e6,"cá bống kho tiêu,rau lang luộc,canh cải xooang nấu bò,thanh long ướp lạnh",||||,||||,,2.97
884,5d72739d422d438f3fea97fe,"thịt heo quay,mì ý xào bò,bông cải luộc,nước ép táo",||||,||||,,2.25
885,5d72739e422d438f3fea9805,"bánh canh cá,trà chanh nóng",||,||,,2.5
886,5d72739b422d438f3fea97ec,"thịt kho trứng,cải chua xào tôm,canh khoai môn nấu thịt,cóc chín ướp lạnh",||||,||||,,3.03
887,5d727399422d438f3fea97d6,"cá trê kho me,đậu que xào ba rọi,canh cá diêu hồng nấu ngót,sinh tố sầu riêng",||||,||||,,2.58
888,5d72739c422d438f3fea97f6,"bánh canh cua,chè thập cẩm",||,||,,3.0
889,5d72739d422d438f3fea97fb,"giò heo rút xương chiên,phèo non xào cải chua,canh chua cá lóc,sinh tố mãng cầu",||||,||||,,3.04
890,5d72739d422d438f3fea97fc,"bún bò,sinh tố mít",||,||,,2.97
891,5d72739b422d438f3fea97e3,"xá xíu kho nước tương,cải rổ xào tỏi,canh giá hẹ,sâm bổ lượng",||||,||||,,1.28
892,5d72739c422d438f3fea97ed,"cháo hến,sữa đậu nành",||,||,,2.97
893,5d72739a422d438f3fea97de,"bún giò heo,cà phê sữa",||,||,,2.61
894,5d72739c422d438f3fea97f5,"cá lóc kho gừng,gỏi sứa,canh khoai mỡ nấu tôm,chè hạt sen táo tàu",||||,||||,,3.0
895,5d72739c422d438f3fea97f2,"lòng gà rim nước dừa,rau muống xào,canh khổ qua tôm nõn,sinh tố bơ",||||,||||,,3.0
896,5d72739e422d438f3fea9806,"tép xào khế chua,canh cá giấm mẻ,nộm hoa chuối trộn nghêu,chè khoai môn",||||,||||,,3.0
897,5d72739e422d438f3fea980d,"gân bò kho,lẩu vịt quay thập cẩm,giá hẹ xào gan,lê ướp lạnh",||||,||||,,2.06
898,5d72739f422d438f3fea9810,"trứng chiên thịt băm,canh măng nấu sườn,cải ngồng xào tỏi,bánh hạnh nhân",||||,||||,,2.79
899,5d72739c422d438f3fea97f7,"củ hũ dừa xào tôm,cà xào thịt bằm,canh khoai lang thịt bằm,nước bí đao",||||,||||,,2.41
